            perf [006] 77430.024429229:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77430.024429229:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77430.024429229:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77430.024429229:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77430.024429229:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77430.024429232:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77430.024430562:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77430.024430562:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77430.024430563:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77430.024668384:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77430.024670608:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77430.024670608:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77430.024670608:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77430.024670608:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77430.024670608:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77430.024670608:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77430.024670608:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77430.024670608:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77430.024670608:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77430.024670608:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77430.024670608:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77430.024670612:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77430.024671784:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77430.024671784:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77430.024671785:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77430.024949367:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77430.024952054:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77430.024952054:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77430.024952054:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77430.024952054:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77430.024952054:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77430.024952054:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77430.024952054:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77430.024952054:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77430.024952054:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77430.024952054:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77430.024952054:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77430.024952057:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77430.024953301:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77430.024953301:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77430.024953303:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77430.025165814:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77430.025167863:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77430.025167863:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77430.025167863:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77430.025167863:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77430.025167863:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77430.025167863:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77430.025167863:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77430.025167863:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77430.025167863:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77430.025167863:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77430.025167863:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77430.025167867:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77430.025169047:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77430.025169047:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77430.025169048:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77430.025382644:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77430.025384669:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77430.025384669:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77430.025384669:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77430.025384669:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77430.025384669:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77430.025384669:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77430.025384669:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77430.025384669:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77430.025384669:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77430.025384669:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77430.025384669:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77430.025384673:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77430.025385881:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77430.025385881:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77430.025385883:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77430.025597957:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77430.025600000:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77430.025600000:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77430.025600000:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77430.025600000:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77430.025600000:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77430.025600000:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77430.025600000:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77430.025600000:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77430.025600000:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77430.025600000:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77430.025600000:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77430.025600004:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77430.025601229:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77430.025601229:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77430.025601230:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77430.025815977:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77430.025818135:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77430.025818135:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77430.025818135:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77430.025818135:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77430.025818135:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77430.025818135:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77430.025818135:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77430.025818135:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77430.025818135:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77430.025818135:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77430.025818135:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77430.025818139:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 4.00 (12/3) 
            perf [006] 77430.025819372:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77430.025819372:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77430.025819373:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77430.026106850:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 1.00 (1/1) 
            perf [006] 77430.026108995:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
            perf [006] 77430.026108995:                        ffffffff8134d936 new_slab+0x6 		mov %rsp, %rbp
            perf [006] 77430.026108995:                        ffffffff8134d939 new_slab+0x9 		pushq  %r12
            perf [006] 77430.026108995:                        ffffffff8134d93b new_slab+0xb 		mov %rdi, %r12
            perf [006] 77430.026108995:                        ffffffff8134d93e new_slab+0xe 		sub $0x8, %rsp
            perf [006] 77430.026108995:                        ffffffff8134d942 new_slab+0x12 		test $0xfe000006, %esi
            perf [006] 77430.026108995:   jcc                  ffffffff8134d948 new_slab+0x18 		jnz 0xffffffff8134d974
            perf [006] 77430.026108995:                        ffffffff8134d94a new_slab+0x1a 		cmpq  $0x0, 0x48(%r12)
            perf [006] 77430.026108995:   jcc                  ffffffff8134d950 new_slab+0x20 		jz 0xffffffff8134d95c
            perf [006] 77430.026108995:                        ffffffff8134d95c new_slab+0x2c 		mov %r12, %rdi
            perf [006] 77430.026108995:                        ffffffff8134d95f new_slab+0x2f 		and $0x3beee0, %esi
            perf [006] 77430.026109002:   tr end  call         ffffffff8134d965 new_slab+0x35 		callq  0xffffffff8134d4d0 	 IPC: 2.40 (12/5) 
            perf [006] 77430.026110289:                        ffffffff8134d96a new_slab+0x3a 		movq  -0x8(%rbp), %r12
            perf [006] 77430.026110289:                        ffffffff8134d96e new_slab+0x3e 		leaveq  
            perf [006] 77430.026110290:   tr end  return       ffffffff8134d96f new_slab+0x3f 		retq   	 IPC: 3.00 (3/1) 
            perf [006] 77430.037224310:   tr end  call         ffffffff8134d930 new_slab+0x0 		callq  0xffffffffc0970000 	 IPC: 0.00 (1/131) 
            perf [006] 77430.037239635:                        ffffffff8134d935 new_slab+0x5 		pushq  %rbp
